nombre;zona_geografica;año;t_min;t_max
Fuentes Martínez, Porvenir Ad.;Litoral;1991;2,866666666666667;9,43333333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1992;2,791666666666667;9,73333333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1993;2,975000000000000;1,00583333333333e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1994;2,683333333333334;9,90000000000000e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1995;2,383333333333333;9,75833333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1996;2,750000000000000;1,00250000000000e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1997;2,300000000000000;9,60000000000000e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1998;3,391666666666667;1,07083333333333e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1999;2,233333333333333;1,04166666666667e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2000;1,816666666666667;9,80833333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2001;2,141666666666667;9,67500000000000e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2002;2,391666666666667;9,33333333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2003;3,683333333333333;9,96666666666667e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2004;4,166666666666666;1,08181818181818e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2005;3,490909090909091;1,07636363636364e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2006;3,691666666666666;1,07333333333333e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2007;3,327272727272727;1,05800000000000e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2008;3,266666666666667;1,07454545454545e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2009;2,991666666666667;8,63333333333333e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2010;2,950000000000000;1,01333333333333e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2011;6,433333333333334;1,52500000000000e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2012;2,883333333333333;9,62000000000000e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2013;3,395695364238411;1,06428571428571e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2014;3,191666666666667;1,01444444444444e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2015;2,733333333333333;9,76363636363636e+00
Fuentes Martínez, Porvenir Ad.;Litoral;2016;3,279938271604937;1,11825095057034e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2017;3,277197802197803;1,06520661157025e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2018;2,910989010989012;1,03925824175824e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2019;3,275824175824175;1,05120879120879e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2020;3,137704918032786;1,07035519125683e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2021;3,643287671232877;1,12024725274725e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2022;3,054670329670330;1,06778711484594e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2023;2,596978021978023;1,01425824175824e+01
Fuentes Martínez, Porvenir Ad.;Litoral;2024;2,811538461538460;1,05252747252747e+01
Futaleufú Ad.;Valle;1980;5,354545454545454;1,43250000000000e+01
Futaleufú Ad.;Valle;1981;4,950000000000000;1,45666666666667e+01
Futaleufú Ad.;Valle;1982;4,750000000000000;1,42333333333333e+01
Futaleufú Ad.;Valle;1983;5,016666666666667;1,35500000000000e+01
Futaleufú Ad.;Valle;1984;4,525000000000000;1,34000000000000e+01
Futaleufú Ad.;Valle;1985;5,483333333333333;1,48000000000000e+01
Futaleufú Ad.;Valle;1986;4,875000000000000;1,40916666666667e+01
Futaleufú Ad.;Valle;1987;5,566666666666666;1,52416666666667e+01
Futaleufú Ad.;Valle;1988;4,699999999999999;1,44583333333333e+01
Futaleufú Ad.;Valle;1989;5,083333333333333;1,47583333333333e+01
Futaleufú Ad.;Valle;1990;5,083333333333333;1,49583333333333e+01
Futaleufú Ad.;Valle;1991;4,333333333333333;1,37500000000000e+01
Futaleufú Ad.;Valle;1992;4,466666666666667;1,36666666666667e+01
Futaleufú Ad.;Valle;1993;4,600000000000000;1,44083333333333e+01
Futaleufú Ad.;Valle;1994;4,733333333333333;1,43500000000000e+01
Futaleufú Ad.;Valle;1995;4,375000000000000;1,44833333333333e+01
Futaleufú Ad.;Valle;1996;5,050000000000000;1,42000000000000e+01
Futaleufú Ad.;Valle;1997;5,066666666666666;1,43750000000000e+01
Futaleufú Ad.;Valle;1998;5,550000000000000;1,56916666666667e+01
Futaleufú Ad.;Valle;1999;4,508333333333333;1,52666666666667e+01
Futaleufú Ad.;Valle;2000;4,641666666666667;1,37666666666667e+01
Futaleufú Ad.;Valle;2001;4,583333333333333;1,42083333333333e+01
Futaleufú Ad.;Valle;2002;4,925000000000000;1,36166666666667e+01
Futaleufú Ad.;Valle;2003;5,627272727272727;1,46600000000000e+01
Futaleufú Ad.;Valle;2004;5,890000000000001;1,58400000000000e+01
Futaleufú Ad.;Valle;2005;4,527272727272727;1,40363636363636e+01
Futaleufú Ad.;Valle;2006;4,411111111111111;1,43700000000000e+01
Futaleufú Ad.;Valle;2007;4,777777777777778;1,44916666666667e+01
Futaleufú Ad.;Valle;2008;6,375000000000000;1,64909090909091e+01
Futaleufú Ad.;Valle;2009;5,255555555555556;1,33600000000000e+01
Futaleufú Ad.;Valle;2010;3,511111111111111;1,30800000000000e+01
Futaleufú Ad.;Valle;2011;3,880000000000000;1,44000000000000e+01
Futaleufú Ad.;Valle;2012;4,200000000000000;1,45363636363636e+01
Futaleufú Ad.;Valle;2013;5,051506849315068;1,54501369863014e+01
Futaleufú Ad.;Valle;2014;4,733333333333333;1,42166666666667e+01
Futaleufú Ad.;Valle;2015;5,075000000000000;1,53416666666667e+01
Futaleufú Ad.;Valle;2016;4,628961748633879;1,58221311475410e+01
Futaleufú Ad.;Valle;2017;4,839887640449440;1,46283707865169e+01
Futaleufú Ad.;Valle;2018;4,190684931506850;1,42147945205479e+01
Futaleufú Ad.;Valle;2019;4,386027397260273;1,45290410958904e+01
Futaleufú Ad.;Valle;2020;4,947540983606558;1,51322404371585e+01
Futaleufú Ad.;Valle;2021;5,303561643835615;1,66478021978022e+01
Futaleufú Ad.;Valle;2022;4,524383561643837;1,47843835616438e+01
Futaleufú Ad.;Valle;2023;4,702739726027399;1,46799450549451e+01
Futaleufú Ad.;Valle;2024;5,686263736263735;1,60423076923077e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1980;7,133333333333334;1,99333333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1981;7,024999999999999;2,03000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1982;7,916666666666667;1,98000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1983;7,183333333333334;2,03416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1984;6,975000000000000;1,95166666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1985;7,258333333333333;2,01666666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1986;7,683333333333334;1,97750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1987;7,883333333333334;2,08416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1988;6,641666666666667;2,02666666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1989;6,975000000000001;2,11666666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1990;6,491666666666666;2,07000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1991;6,708333333333333;2,05000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1992;6,683333333333334;1,98750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1993;6,900000000000000;2,06666666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1994;7,008333333333334;2,08750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1995;6,825000000000000;2,08000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1996;6,800000000000000;2,06333333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1997;7,800000000000000;2,04583333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1998;6,875000000000000;2,09416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;1999;7,450000000000000;2,04416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2000;7,400000000000000;1,94500000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2001;7,733333333333333;2,02750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2002;7,058333333333334;1,92416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2003;7,208333333333333;2,04750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2004;7,766666666666667;2,02500000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2005;7,625000000000000;2,03916666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2006;7,791666666666667;2,03250000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2007;6,566666666666666;1,93750000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2008;7,816666666666666;2,12083333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2009;7,175000000000000;2,03666666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2010;6,316666666666666;1,99416666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2011;6,620000000000000;1,98000000000000e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2012;7,083333333333333;2,02166666666667e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2013;6,928493150684933;2,09391780821918e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2014;7,683333333333333;2,04333333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2015;7,400000000000000;2,14833333333333e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2016;7,183606557377049;2,15748633879781e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2017;7,186575342465753;2,07446575342466e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2018;6,773972602739725;2,05361643835616e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2019;6,981369863013700;2,13668493150685e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2020;7,044383561643835;2,19521857923497e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2021;7,218904109589040;2,12782967032967e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2022;6,874725274725274;2,08469780219780e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2023;7,256043956043956;2,09669467787115e+01
General Bernardo O'Higgins, Chillán Ad.;Valle;2024;7,725274725274727;2,22708791208791e+01
General Freire, Curicó Ad.;Valle;1980;7,758333333333333;2,08750000000000e+01
General Freire, Curicó Ad.;Valle;1981;7,399999999999999;2,10916666666667e+01
General Freire, Curicó Ad.;Valle;1982;7,991666666666666;2,05333333333333e+01
General Freire, Curicó Ad.;Valle;1983;7,250000000000000;2,06666666666667e+01
General Freire, Curicó Ad.;Valle;1984;6,941666666666666;2,01083333333333e+01
General Freire, Curicó Ad.;Valle;1985;7,475000000000001;2,04416666666667e+01
General Freire, Curicó Ad.;Valle;1986;8,000000000000000;2,03250000000000e+01
General Freire, Curicó Ad.;Valle;1987;8,025000000000000;2,09500000000000e+01
General Freire, Curicó Ad.;Valle;1988;6,875000000000000;2,06083333333333e+01
General Freire, Curicó Ad.;Valle;1989;7,233333333333333;2,12833333333333e+01
General Freire, Curicó Ad.;Valle;1990;7,108333333333333;2,04916666666667e+01
General Freire, Curicó Ad.;Valle;1991;7,458333333333333;2,06416666666667e+01
General Freire, Curicó Ad.;Valle;1992;7,833333333333333;2,01500000000000e+01
General Freire, Curicó Ad.;Valle;1993;7,350000000000000;2,10916666666667e+01
General Freire, Curicó Ad.;Valle;1994;7,950000000000000;2,11500000000000e+01
General Freire, Curicó Ad.;Valle;1995;7,558333333333334;2,12000000000000e+01
General Freire, Curicó Ad.;Valle;1996;6,916666666666667;2,12166666666667e+01
General Freire, Curicó Ad.;Valle;1997;8,733333333333333;2,15833333333333e+01
General Freire, Curicó Ad.;Valle;1998;7,758333333333333;2,16416666666667e+01
General Freire, Curicó Ad.;Valle;1999;8,449999999999999;2,13416666666667e+01
General Freire, Curicó Ad.;Valle;2000;8,116666666666667;2,08666666666667e+01
General Freire, Curicó Ad.;Valle;2001;7,891666666666667;2,13000000000000e+01
General Freire, Curicó Ad.;Valle;2002;7,533333333333333;2,02666666666667e+01
General Freire, Curicó Ad.;Valle;2003;7,758333333333333;2,13750000000000e+01
General Freire, Curicó Ad.;Valle;2004;8,033333333333333;2,13250000000000e+01
General Freire, Curicó Ad.;Valle;2005;8,316666666666666;2,12250000000000e+01
General Freire, Curicó Ad.;Valle;2006;8,266666666666667;2,13250000000000e+01
General Freire, Curicó Ad.;Valle;2007;7,191666666666666;2,03416666666667e+01
General Freire, Curicó Ad.;Valle;2008;8,358333333333333;2,19500000000000e+01
General Freire, Curicó Ad.;Valle;2009;8,000000000000000;2,12750000000000e+01
General Freire, Curicó Ad.;Valle;2010;7,083333333333333;2,08750000000000e+01
General Freire, Curicó Ad.;Valle;2011;7,516666666666667;2,12333333333333e+01
General Freire, Curicó Ad.;Valle;2012;8,341666666666667;2,13416666666667e+01
General Freire, Curicó Ad.;Valle;2013;7,431232876712330;2,15400000000000e+01
General Freire, Curicó Ad.;Valle;2014;7,916666666666667;2,12916666666667e+01
General Freire, Curicó Ad.;Valle;2015;8,216666666666667;2,19500000000000e+01
General Freire, Curicó Ad.;Valle;2016;8,838082191780821;2,20082191780822e+01
General Freire, Curicó Ad.;Valle;2017;8,568493150684933;2,17146005509642e+01
General Freire, Curicó Ad.;Valle;2018;8,303030303030303;2,16728767123288e+01
General Freire, Curicó Ad.;Valle;2019;8,448484848484849;2,24789473684210e+01
General Freire, Curicó Ad.;Valle;2020;8,868870523415978;2,27564738292011e+01
General Freire, Curicó Ad.;Valle;2021;8,632054794520549;2,15076923076923e+01
General Freire, Curicó Ad.;Valle;2022;8,490934065934065;2,14835164835165e+01
General Freire, Curicó Ad.;Valle;2023;9,313698630136987;2,18527472527473e+01
General Freire, Curicó Ad.;Valle;2024;10,008241758241757;2,31181318681319e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1980;2,258333333333333;9,40000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1981;2,875000000000000;9,71666666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1982;2,758333333333333;9,85833333333333e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1983;2,908333333333333;9,58333333333333e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1984;2,333333333333333;9,30000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1985;3,130000000000000;9,36000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1986;2,408333333333333;8,15000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1987;3,016666666666667;8,80833333333333e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1988;3,100000000000000;8,65000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1989;3,458333333333333;1,00666666666667e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1990;3,116666666666667;8,70000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1991;2,541666666666667;8,20833333333333e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1992;2,633333333333333;8,59166666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1993;3,033333333333333;9,23333333333333e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1994;2,700000000000000;8,82500000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1995;1,960000000000000;8,14000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1996;2,854545454545454;9,40909090909091e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1997;2,441666666666666;8,87500000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1998;3,518181818181818;1,03909090909091e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;1999;3,400000000000000;9,59000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2000;2,525000000000000;8,11250000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2001;3,337500000000000;8,78750000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2002;2,828571428571429;8,50000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2003;3,266666666666667;9,01250000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2004;4,140000000000000;1,01200000000000e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2005;3,245454545454546;9,82000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2006;3,422222222222222;9,17500000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2007;4,266666666666667;1,01500000000000e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2008;4,612500000000000;1,20600000000000e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2009;2,614285714285714;7,78000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2010;2,566666666666666;9,50000000000000e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2011;2,925000000000000;9,46666666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2012;2,750000000000000;8,84166666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2013;2,395604395604397;9,22699724517906e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2014;2,441666666666667;9,11666666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2015;2,258333333333333;9,14166666666667e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2016;3,094459833795014;1,01078431372549e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2017;2,812707182320441;9,95790960451978e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2018;2,557534246575341;1,00131506849315e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2019;2,340547945205480;9,59972602739726e+00
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2020;2,796721311475409;1,01046448087432e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2021;2,844780219780220;1,08134986225895e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2022;2,551232876712329;1,04310439560440e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2023;2,462280701754386;1,01587209302326e+01
Guardiamarina Zañartu, Pto Williams Ad.;Litoral;2024;2,580219780219779;9,98791208791208e+00
Juan Fernández, Estación Meteorológica.;Litoral;1980;13,750000000000000;1,83833333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;1981;13,416666666666666;1,80750000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1982;13,533333333333333;1,83166666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1983;13,383333333333333;1,78916666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1984;13,125000000000000;1,74250000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1985;13,658333333333333;1,76416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1986;13,549999999999999;1,79833333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;1987;13,833333333333334;1,82166666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1988;13,508333333333333;1,78416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1989;13,733333333333334;1,82416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1990;13,408333333333333;1,78500000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1991;13,141666666666667;1,78000000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1992;12,850000000000000;1,76666666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1993;13,391666666666666;1,80500000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1994;13,458333333333334;1,84250000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1995;13,191666666666666;1,79250000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1996;13,350000000000000;1,83333333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;1997;13,100000000000000;1,80750000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;1998;13,266666666666666;1,78416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;1999;13,058333333333334;1,74000000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;2000;13,033333333333333;1,74750000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;2001;13,316666666666666;1,76416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;2002;12,449999999999999;1,75500000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;2003;12,816666666666666;1,83833333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2004;12,449999999999999;1,79833333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2005;13,108333333333333;1,77583333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2006;13,166666666666666;1,83916666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;2007;12,541666666666668;1,72583333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2008;13,808333333333334;1,87250000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;2009;13,900000000000000;1,86333333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2010;12,583333333333334;1,73333333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2011;12,775000000000000;1,77500000000000e+01
Juan Fernández, Estación Meteorológica.;Litoral;2012;13,383333333333333;1,85416666666667e+01
Juan Fernández, Estación Meteorológica.;Litoral;2013;13,326575342465754;1,82287671232877e+01
Juan Fernández, Estación Meteorológica.;Litoral;2014;13,033333333333333;1,80333333333333e+01
Juan Fernández, Estación Meteorológica.;Litoral;2015;13,190909090909091;1,84090909090909e+01
Juan Fernández, Estación Meteorológica.;Litoral;2016;13,473611111111111;1,86489655172414e+01
Juan Fernández, Estación Meteorológica.;Litoral;2017;13,180000000000000;1,82249315068493e+01
Juan Fernández, Estación Meteorológica.;Litoral;2018;12,822527472527474;1,78372602739726e+01
Juan Fernández, Estación Meteorológica.;Litoral;2019;12,709340659340661;1,77357142857143e+01
Juan Fernández, Estación Meteorológica.;Litoral;2020;12,764835164835166;1,77777472527473e+01
Juan Fernández, Estación Meteorológica.;Litoral;2021;12,802465753424656;1,75475274725275e+01
Juan Fernández, Estación Meteorológica.;Litoral;2022;12,600821917808219;1,75663013698630e+01
Juan Fernández, Estación Meteorológica.;Litoral;2023;13,047945205479452;1,79082417582418e+01
Juan Fernández, Estación Meteorológica.;Litoral;2024;14,186263736263736;1,93736263736264e+01
La Florida, La Serena Ad.;Secano Costero;1980;11,091666666666667;1,89916666666667e+01
La Florida, La Serena Ad.;Secano Costero;1981;10,516666666666666;1,86083333333333e+01
La Florida, La Serena Ad.;Secano Costero;1982;11,283333333333333;1,92166666666667e+01
La Florida, La Serena Ad.;Secano Costero;1983;11,316666666666666;1,87916666666667e+01
La Florida, La Serena Ad.;Secano Costero;1984;10,433333333333334;1,82083333333333e+01
La Florida, La Serena Ad.;Secano Costero;1985;10,616666666666667;1,85416666666667e+01
La Florida, La Serena Ad.;Secano Costero;1986;10,775000000000000;1,86916666666667e+01
La Florida, La Serena Ad.;Secano Costero;1987;11,225000000000000;1,87333333333333e+01
La Florida, La Serena Ad.;Secano Costero;1988;10,008333333333333;1,78583333333333e+01
La Florida, La Serena Ad.;Secano Costero;1989;10,475000000000000;1,78166666666667e+01
La Florida, La Serena Ad.;Secano Costero;1990;10,125000000000000;1,75916666666667e+01
La Florida, La Serena Ad.;Secano Costero;1991;11,074999999999999;1,80833333333333e+01
La Florida, La Serena Ad.;Secano Costero;1992;11,025000000000000;1,80250000000000e+01
La Florida, La Serena Ad.;Secano Costero;1993;10,416666666666666;1,79083333333333e+01
La Florida, La Serena Ad.;Secano Costero;1994;10,775000000000000;1,79916666666667e+01
La Florida, La Serena Ad.;Secano Costero;1995;10,449999999999999;1,78833333333333e+01
La Florida, La Serena Ad.;Secano Costero;1996;10,525000000000000;1,76416666666667e+01
La Florida, La Serena Ad.;Secano Costero;1997;12,225000000000000;1,94083333333333e+01
La Florida, La Serena Ad.;Secano Costero;1998;11,133333333333333;1,84166666666667e+01
La Florida, La Serena Ad.;Secano Costero;1999;10,625000000000000;1,78166666666667e+01
La Florida, La Serena Ad.;Secano Costero;2000;10,458333333333334;1,76500000000000e+01
La Florida, La Serena Ad.;Secano Costero;2001;10,766666666666667;1,81416666666667e+01
La Florida, La Serena Ad.;Secano Costero;2002;10,533333333333333;1,85000000000000e+01
La Florida, La Serena Ad.;Secano Costero;2003;10,358333333333333;1,78833333333333e+01
La Florida, La Serena Ad.;Secano Costero;2004;10,433333333333334;1,80750000000000e+01
La Florida, La Serena Ad.;Secano Costero;2005;10,675000000000001;1,81500000000000e+01
La Florida, La Serena Ad.;Secano Costero;2006;10,933333333333334;1,83333333333333e+01
La Florida, La Serena Ad.;Secano Costero;2007;9,850000000000000;1,75166666666667e+01
La Florida, La Serena Ad.;Secano Costero;2008;10,683333333333334;1,79166666666667e+01
La Florida, La Serena Ad.;Secano Costero;2009;10,341666666666667;1,77083333333333e+01
La Florida, La Serena Ad.;Secano Costero;2010;9,991666666666667;1,75333333333333e+01
La Florida, La Serena Ad.;Secano Costero;2011;10,408333333333333;1,78250000000000e+01
La Florida, La Serena Ad.;Secano Costero;2012;10,691666666666666;1,87083333333333e+01
La Florida, La Serena Ad.;Secano Costero;2013;10,601643835616438;1,80778082191781e+01
La Florida, La Serena Ad.;Secano Costero;2014;10,583333333333332;1,78916666666667e+01
La Florida, La Serena Ad.;Secano Costero;2015;11,516666666666667;1,87666666666667e+01
La Florida, La Serena Ad.;Secano Costero;2016;11,784153005464482;1,92819178082192e+01
La Florida, La Serena Ad.;Secano Costero;2017;11,252054794520545;1,88668493150685e+01
La Florida, La Serena Ad.;Secano Costero;2018;10,757808219178083;1,81343406593407e+01
La Florida, La Serena Ad.;Secano Costero;2019;10,738082191780823;1,83254794520548e+01
La Florida, La Serena Ad.;Secano Costero;2020;11,194535519125681;1,80814207650273e+01
La Florida, La Serena Ad.;Secano Costero;2021;10,840934065934068;1,78821428571429e+01
La Florida, La Serena Ad.;Secano Costero;2022;10,765479452054795;1,74087671232877e+01
La Florida, La Serena Ad.;Secano Costero;2023;11,628767123287671;1,89733516483516e+01
La Florida, La Serena Ad.;Secano Costero;2024;12,460989010989010;1,88763736263736e+01
Lord Cochrane Ad.;Valle;1980;2,866666666666667;1,30000000000000e+01
Lord Cochrane Ad.;Valle;1981;3,100000000000000;1,34000000000000e+01
Lord Cochrane Ad.;Valle;1982;2,325000000000000;1,28500000000000e+01
Lord Cochrane Ad.;Valle;1983;3,616666666666667;1,38166666666667e+01
Lord Cochrane Ad.;Valle;1984;3,518181818181818;1,37181818181818e+01
Lord Cochrane Ad.;Valle;1985;3,775000000000000;1,37916666666667e+01
Lord Cochrane Ad.;Valle;1986;2,958333333333333;1,25500000000000e+01
Lord Cochrane Ad.;Valle;1987;3,741666666666667;1,39416666666667e+01
Lord Cochrane Ad.;Valle;1988;3,200000000000000;1,32000000000000e+01
Lord Cochrane Ad.;Valle;1989;3,350000000000000;1,28583333333333e+01
Lord Cochrane Ad.;Valle;1990;3,466666666666667;1,32166666666667e+01
